company,company_explore_url,problem_name,problem_url,difficulty,page
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Overlapping Intervals,https://www.geeksforgeeks.org/problems/overlapping-intervals--170633/1,Medium,10
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Overlapping rectangles,https://www.geeksforgeeks.org/problems/overlapping-rectangles1924/1,Easy,16
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Pair Sum Closest to 0,https://www.geeksforgeeks.org/problems/two-numbers-with-sum-closest-to-zero1737/1,Medium,13
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Pair Sum in BST,https://www.geeksforgeeks.org/problems/find-a-pair-with-given-target-in-bst/1,Medium,13
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Pairwise swap elements of a linked list,https://www.geeksforgeeks.org/problems/pairwise-swap-elements-of-a-linked-list-by-swapping-data/1,Easy,10
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Palindrome Binary,https://www.geeksforgeeks.org/problems/palindrome-numbers0942/1,Easy,21
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Palindrome Linked List,https://www.geeksforgeeks.org/problems/check-if-linked-list-is-pallindrome/1,Medium,2
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Palindromic Partitioning,https://www.geeksforgeeks.org/problems/palindromic-patitioning4845/1,Hard,8
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Parenthesis Checker,https://www.geeksforgeeks.org/problems/parenthesis-checker2744/1,Easy,1
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Partition a Linked List around a given value,https://www.geeksforgeeks.org/problems/partition-a-linked-list-around-a-given-value/1,Medium,20
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Partition Equal Subset Sum,https://www.geeksforgeeks.org/problems/subset-sum-problem2014/1,Medium,4
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Pascal Triangle,https://www.geeksforgeeks.org/problems/pascal-triangle0652/1,Medium,10
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Path With Minimum Effort,https://www.geeksforgeeks.org/problems/path-with-minimum-effort/1,Medium,15
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Paths from root with a specified sum,https://www.geeksforgeeks.org/problems/paths-from-root-with-a-specified-sum/1,Medium,17
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Perfect Sum Problem,https://www.geeksforgeeks.org/problems/perfect-sum-problem5633/1,Medium,1
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Permutations of a String,https://www.geeksforgeeks.org/problems/permutations-of-a-given-string2041/1,Medium,3
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Phone directory,https://www.geeksforgeeks.org/problems/phone-directory4628/1,Hard,17
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Plus One,https://www.geeksforgeeks.org/problems/plus-one/1,Easy,13
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Police and Thieves,https://www.geeksforgeeks.org/problems/police-and-thieves--141631/1,Medium,15
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Possible Words From Phone Digits,https://www.geeksforgeeks.org/problems/possible-words-from-phone-digits-1587115620/1,Medium,12
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Preorder Traversal,https://www.geeksforgeeks.org/problems/preorder-traversal/1,Basic,7
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Preorder traversal (Iterative),https://www.geeksforgeeks.org/problems/preorder-traversal-iterative/1,Medium,17
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Preorder Traversal and BST,https://www.geeksforgeeks.org/problems/preorder-traversal-and-bst4006/1,Medium,17
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Prerequisite Tasks,https://www.geeksforgeeks.org/problems/prerequisite-tasks/1,Medium,13
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Print Anagrams Together,https://www.geeksforgeeks.org/problems/print-anagrams-together/1,Medium,12
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Print Pattern,https://www.geeksforgeeks.org/problems/print-pattern3549/1,Easy,12
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Print the Sequence,https://www.geeksforgeeks.org/problems/arithmetic-progression3351/1,Medium,22
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Product array puzzle,https://www.geeksforgeeks.org/problems/product-array-puzzle4525/1,Easy,4
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Queue using Stack,https://www.geeksforgeeks.org/problems/queue-using-stack/1,Easy,18
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Queue using two Stacks,https://www.geeksforgeeks.org/problems/queue-using-two-stacks/1,Easy,9
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Queue using two Stacks,https://www.geeksforgeeks.org/problems/queue-using-two-stacks--115418/1,Easy,22
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Quick Sort,https://www.geeksforgeeks.org/problems/quick-sort/1,Medium,4
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Rank The Permutations,https://www.geeksforgeeks.org/problems/rank-the-permutations2229/1,Medium,21
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Rat in a Maze,https://www.geeksforgeeks.org/problems/rat-in-a-maze-problem/1,Medium,2
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Rearrange a linked list,https://www.geeksforgeeks.org/problems/rearrange-a-linked-list/1,Medium,16
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Rearrange characters,https://www.geeksforgeeks.org/problems/rearrange-characters4649/1,Medium,17
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,RegEx  matching,https://www.geeksforgeeks.org/problems/-regex-matching1145/1,Hard,22
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Remove all occurences of duplicates in a linked list,https://www.geeksforgeeks.org/problems/remove-all-occurences-of-duplicates-in-a-linked-list/1,Medium,17
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Remove BST keys outside given range,https://www.geeksforgeeks.org/problems/remove-bst-keys-outside-given-range/1,Medium,20
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Remove Common and Concat,https://www.geeksforgeeks.org/problems/remove-common-characters-and-concatenate-1587115621/1,Basic,13
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Remove Duplicates,https://www.geeksforgeeks.org/problems/remove-duplicates3034/1,Easy,9
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Remove Duplicates from a Sorted Linked List,https://www.geeksforgeeks.org/problems/remove-duplicate-element-from-sorted-linked-list/1,Easy,3
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Remove Duplicates Sorted Array,https://www.geeksforgeeks.org/problems/remove-duplicate-elements-from-sorted-array/1,Easy,3
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Remove K Digits,https://www.geeksforgeeks.org/problems/remove-k-digits/1,Medium,12
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Remove loop in Linked List,https://www.geeksforgeeks.org/problems/remove-loop-in-linked-list/1,Medium,1
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Reorder List,https://www.geeksforgeeks.org/problems/reorder-list/1,Hard,15
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Replace the Bit,https://www.geeksforgeeks.org/problems/replace-the-bit3212/1,Basic,20
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Restrictive Candy Crush,https://www.geeksforgeeks.org/problems/restrictive-candy-crush--141631/1,Medium,17
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Reverse a linked list,https://www.geeksforgeeks.org/problems/reverse-a-linked-list/1,Easy,2
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Reverse a sublist of a linked list,https://www.geeksforgeeks.org/problems/reverse-a-sublist-of-a-linked-list/1,Hard,20
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Reverse an Array,https://www.geeksforgeeks.org/problems/reverse-an-array/1,Easy,4
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Reverse each word in a given string,https://www.geeksforgeeks.org/problems/reverse-each-word-in-a-given-string1001/1,Medium,15
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Reverse Level Order Traversal,https://www.geeksforgeeks.org/problems/reverse-level-order-traversal/1,Easy,9
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Reverse Words,https://www.geeksforgeeks.org/problems/reverse-words-in-a-given-string5459/1,Easy,2
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Roman to Integer,https://www.geeksforgeeks.org/problems/roman-number-to-integer3201/1,Easy,6
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Root to leaf path sum,https://www.geeksforgeeks.org/problems/root-to-leaf-path-sum/1,Easy,10
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Root to leaf paths sum,https://www.geeksforgeeks.org/problems/root-to-leaf-paths-sum/1,Medium,16
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Rotate a Linked List,https://www.geeksforgeeks.org/problems/rotate-a-linked-list/1,Medium,4
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Rotate Array,https://www.geeksforgeeks.org/problems/rotate-array-by-n-elements-1587115621/1,Medium,1
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Rotate by 90 degree,https://www.geeksforgeeks.org/problems/rotate-by-90-degree-1587115621/1,Medium,10
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Rotate by 90 degree,https://www.geeksforgeeks.org/problems/rotate-by-90-degree0356/1,Medium,14
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Rotten Oranges,https://www.geeksforgeeks.org/problems/rotten-oranges2536/1,Medium,7
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Row with max 1s,https://www.geeksforgeeks.org/problems/row-with-max-1s0023/1,Medium,3
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Run Length Encoding,https://www.geeksforgeeks.org/problems/run-length-encoding/1,Easy,14
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Search an element in sorted and rotated array,https://www.geeksforgeeks.org/problems/search-in-a-rotated-array0959/1,Easy,15
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Search in a Row-Column Sorted,https://www.geeksforgeeks.org/problems/search-in-a-matrix17201720/1,Easy,7
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Search in Rotated Sorted Array,https://www.geeksforgeeks.org/problems/search-in-a-rotated-array4618/1,Medium,4
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Search Pattern,https://www.geeksforgeeks.org/problems/search-pattern0205/1,Hard,10
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Search Pattern (Rabin-Karp Algorithm),https://www.geeksforgeeks.org/problems/search-pattern-rabin-karp-algorithm--141631/1,Hard,13
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Search Pattern (Z-algorithm),https://www.geeksforgeeks.org/problems/search-pattern-z-algorithm--141631/1,Hard,21
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Searching an element in a sorted array (Ternary Search),https://www.geeksforgeeks.org/problems/searching-an-element-in-a-sorted-array-ternary-search--141631/1,Medium,21
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Selection Sort,https://www.geeksforgeeks.org/problems/selection-sort/1,Easy,5
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Serialize and deserialize a binary tree,https://www.geeksforgeeks.org/problems/serialize-and-deserialize-a-binary-tree/1,Hard,12
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Shortest Common Supersequence,https://www.geeksforgeeks.org/problems/shortest-common-supersequence0322/1,Medium,9
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Shortest Unique prefix for every word,https://www.geeksforgeeks.org/problems/shortest-unique-prefix-for-every-word/1,Hard,20
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Single Among Doubles,https://www.geeksforgeeks.org/problems/element-appearing-once2552/1,Medium,12
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Smallest window containing all characters,https://www.geeksforgeeks.org/problems/smallest-window-in-a-string-containing-all-the-characters-of-another-string-1587115621/1,Hard,7
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Snake and Ladder Problem,https://www.geeksforgeeks.org/problems/snake-and-ladder-problem4816/1,Medium,15
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Solve the Sudoku,https://www.geeksforgeeks.org/problems/solve-the-sudoku-1587115621/1,Hard,10
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,"Sort 0s, 1s and 2s",https://www.geeksforgeeks.org/problems/sort-an-array-of-0s-1s-and-2s4231/1,Medium,1
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Sort a 2D vector diagonally,https://www.geeksforgeeks.org/problems/diagonal-morning-assembly0028/1,Medium,22
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,"Sort a linked list of 0s, 1s and 2s",https://www.geeksforgeeks.org/problems/given-a-linked-list-of-0s-1s-and-2s-sort-it/1,Medium,4
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Sort a stack,https://www.geeksforgeeks.org/problems/sort-a-stack/1,Medium,8
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Sort according to an Array,https://www.geeksforgeeks.org/problems/relative-sorting4323/1,Medium,11
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Sort for Singly Linked List,https://www.geeksforgeeks.org/problems/insertion-sort-for-singly-linked-list/1,Medium,18
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Sort in specific order,https://www.geeksforgeeks.org/problems/sort-in-specific-order2422/1,Medium,16
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Sort last M elements,https://www.geeksforgeeks.org/problems/sort-last-m-elements--155156/1,Medium,22
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Sort Unsorted Subarray,https://www.geeksforgeeks.org/problems/length-unsorted-subarray3022/1,Easy,18
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Sorted and Rotated Minimum,https://www.geeksforgeeks.org/problems/minimum-element-in-a-sorted-and-rotated-array3611/1,Easy,8
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Sorted Insert Position,https://www.geeksforgeeks.org/problems/search-insert-position-of-k-in-a-sorted-array/1,Easy,12
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Special Keyboard,https://www.geeksforgeeks.org/problems/special-keyboard3018/1,Medium,16
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Special Stack,https://www.geeksforgeeks.org/problems/special-stack/1,Easy,12
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Spiral Matrix,https://www.geeksforgeeks.org/problems/spiral-matrix--141631/1,Medium,19
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Spirally traversing a matrix,https://www.geeksforgeeks.org/problems/spirally-traversing-a-matrix-1587115621/1,Medium,3
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Square Root,https://www.geeksforgeeks.org/problems/square-root/1,Easy,3
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Stack using Linked List,https://www.geeksforgeeks.org/problems/implement-stack-using-linked-list/1,Easy,7
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Stack using Queue,https://www.geeksforgeeks.org/problems/stack-using-two-queues/1,Medium,8
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Steps by Knight,https://www.geeksforgeeks.org/problems/steps-by-knight5927/1,Medium,10
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Stickler Thief II,https://www.geeksforgeeks.org/problems/house-robber-ii/1,Medium,19
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Stock buy and sell,https://www.geeksforgeeks.org/problems/stock-buy-and-sell-1587115621/1,Medium,4
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Stock Buy and Sell – Max K Transactions Allowed,https://www.geeksforgeeks.org/problems/maximum-profit4657/1,Hard,15
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Stock Buy and Sell – Max one Transaction Allowed,https://www.geeksforgeeks.org/problems/buy-stock-2/1,Easy,10
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Stock Buy and Sell – Multiple Transaction Allowed,https://www.geeksforgeeks.org/problems/stock-buy-and-sell2615/1,Medium,7
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Stock span problem,https://www.geeksforgeeks.org/problems/stock-span-problem-1587115621/1,Medium,5
Microsoft,https://www.geeksforgeeks.org/explore?page=1&company=Microsoft&sortBy=submissions&itm_source=geeksforgeeks&itm_medium=main_header&itm_campaign=practice_header/,Stream First Non-repeating,https://www.geeksforgeeks.org/problems/first-non-repeating-character-in-a-stream1216/1,Medium,5
